NUM_THREADS,BASE_DEPTH,MINIMUM_TASK_COUNT,RUN_NUMBER,RUNTIME
2,123,2400,1,25.827816
2,123,2800,1,nan
2,123,3200,1,25.215756
2,123,3600,1,nan
2,123,4000,1,nan
2,123,4400,1,26.828736
2,123,4800,1,36.429261
2,129,2000,1,30.733531
2,129,2400,1,28.739614
2,129,2800,1,25.047488
2,129,3200,1,17.467798
2,129,3600,1,38.771616
2,129,4000,1,22.129747
2,129,4400,1,20.273293
2,129,4800,1,37.232293
2,135,2000,1,22.283945
2,135,2400,1,27.972604
2,135,2800,1,21.318443
2,135,3200,1,29.355689
2,135,3600,1,16.899474
2,135,4000,1,35.549451
2,135,4400,1,38.012686
2,135,4800,1,32.313061
2,141,2000,1,22.787916
2,141,2400,1,34.495626
2,141,2800,1,24.224435
2,141,3200,1,39.694277
2,141,3600,1,31.266701
2,141,4000,1,22.273979
2,141,4400,1,12.973741
2,141,4800,1,31.233811
2,147,2000,1,26.855014
2,147,2400,1,34.835210
2,147,2800,1,25.912311
2,147,3200,1,26.626570
2,147,3600,1,27.368709
2,147,4000,1,nan
2,147,4400,1,24.849503
2,147,4800,1,22.140268
2,153,2000,1,38.609056
2,153,2400,1,20.689023
2,153,2800,1,22.698407
2,153,3200,1,34.722355
2,153,3600,1,37.337115
2,153,4000,1,29.725253
2,153,4400,1,20.870027
2,153,4800,1,20.694807
2,159,2000,1,38.501814
2,159,2400,1,19.541832
2,159,2800,1,16.472563
2,159,3200,1,nan
2,159,3600,1,24.318898
2,159,4000,1,33.587618
2,159,4400,1,35.198145
2,159,4800,1,33.984649
2,165,2000,1,28.042225
2,165,2400,1,32.103867
2,165,2800,1,39.436606
2,165,3200,1,32.825012
2,165,3600,1,26.918532
2,165,4000,1,26.773484
2,165,4400,1,34.194378
2,165,4800,1,23.702801
2,171,2000,1,39.485257
2,171,2400,1,32.797514
2,171,2800,1,17.622006
2,171,3200,1,11.518001
2,171,3600,1,23.281754
2,171,4000,1,17.528504
2,171,4400,1,16.095336
2,171,4800,1,23.490049
2,177,2000,1,23.868028
2,177,2400,1,20.469568
2,177,2800,1,27.098596
2,177,3200,1,27.999977
2,177,3600,1,33.366629
2,177,4000,1,32.007365
2,177,4400,1,34.346082
2,177,4800,1,20.793329
2,183,2000,1,34.173892
2,183,2400,1,11.481455
2,183,2800,1,28.264624
2,183,3200,1,39.951993
2,183,3600,1,38.041068
2,183,4000,1,24.203129
2,183,4400,1,33.482360
2,183,4800,1,32.594328
2,189,2000,1,34.122492
2,189,2400,1,22.435027
2,189,2800,1,22.397014
2,189,3200,1,20.506923
2,189,3600,1,15.193192
2,189,4000,1,22.933519
2,189,4400,1,21.209982
2,189,4800,1,29.597146
2,195,2000,1,37.869112
2,195,2400,1,20.226841
2,195,2800,1,33.679003
2,195,3200,1,nan
2,195,3600,1,39.261323
2,195,4000,1,37.503750
2,195,4400,1,21.052431
2,195,4800,1,22.353132
4,75,2000,1,19.978425
4,75,2400,1,17.534363
4,75,2800,1,15.390573
4,75,3200,1,19.731162
4,75,3600,1,18.662131
4,75,4000,1,15.394423
4,75,4400,1,15.310597
4,75,4800,1,21.083772
4,81,2000,1,15.514375
4,81,2400,1,18.678403
4,81,2800,1,19.763732
4,81,3200,1,20.630631
4,81,3600,1,18.371530
4,81,4000,1,16.515244
4,81,4400,1,19.159139
4,81,4800,1,18.578987
4,87,2000,1,15.131286
4,87,2400,1,19.504210
4,87,2800,1,17.787199
4,87,3200,1,16.516535
4,87,3600,1,19.872544
4,87,4000,1,16.980298
4,87,4400,1,16.525285
4,87,4800,1,14.324715
4,93,2000,1,15.405673
4,93,2400,1,18.536659
4,93,2800,1,17.118020
4,93,3200,1,22.131385
4,93,3600,1,22.299496
4,93,4000,1,17.973358
4,93,4400,1,20.079646
4,93,4800,1,11.641650
4,99,2000,1,18.182620
4,99,2400,1,20.229036
4,99,2800,1,19.468694
4,99,3200,1,20.083786
4,99,3600,1,20.657292
4,99,4000,1,19.698434
4,99,4400,1,21.664518
4,99,4800,1,16.887347
4,105,2000,1,18.009108
4,105,2400,1,18.865169
4,105,2800,1,20.514919
4,105,3200,1,19.137666
4,105,3600,1,16.798565
4,105,4000,1,20.605543
4,105,4400,1,16.237901
4,105,4800,1,16.459353
4,111,2000,1,22.511167
4,111,2400,1,21.467693
4,111,2800,1,17.585873
4,111,3200,1,18.401893
4,111,3600,1,18.276397
4,111,4000,1,27.376817
4,111,4400,1,21.592344
4,111,4800,1,23.439370
4,117,2000,1,28.622305
4,117,2400,1,29.043377
4,117,2800,1,18.062205
4,117,3200,1,18.550881
4,117,3600,1,23.845443
4,117,4000,1,17.428989
4,117,4400,1,23.324933
4,117,4800,1,17.436918
4,123,2000,1,22.572415
4,123,2400,1,20.227921
4,123,2800,1,22.994137
4,123,3200,1,18.043432
4,123,3600,1,19.259319
4,123,4000,1,25.105367
4,123,4400,1,17.868629
4,123,4800,1,27.033683
4,129,2000,1,24.470356
4,129,2400,1,22.025904
4,129,2800,1,23.732491
4,129,3200,1,23.203203
4,129,3600,1,24.609490
4,129,4000,1,18.552054
4,129,4400,1,17.469316
4,129,4800,1,25.440660
4,135,2000,1,19.199130
4,135,2400,1,18.130810
4,135,2800,1,27.286893
4,135,3200,1,26.397814
4,135,3600,1,18.317199
4,135,4000,1,24.831850
4,135,4400,1,28.892936
4,135,4800,1,26.263711
4,141,2000,1,29.180098
4,141,2400,1,24.265062
4,141,2800,1,24.260285
4,141,3200,1,18.678081
4,141,3600,1,20.896144
4,141,4000,1,22.079742
4,141,4400,1,18.672773
4,141,4800,1,19.234679
4,147,2000,1,19.185023
4,147,2400,1,25.054076
4,147,2800,1,22.493664
4,147,3200,1,29.934691
4,147,3600,1,17.683985
4,147,4000,1,25.009502
4,147,4400,1,25.600455
4,147,4800,1,26.554245
4,153,2000,1,23.389354
4,153,2400,1,21.572259
4,153,2800,1,17.519434
4,153,3200,1,25.452269
4,153,3600,1,26.291599
4,153,4000,1,25.905405
4,153,4400,1,20.469668
4,153,4800,1,21.154004
4,159,2000,1,23.634668
4,159,2400,1,15.353852
4,159,2800,1,22.184677
4,159,3200,1,22.100296
4,159,3600,1,17.799665
4,159,4000,1,22.440127
4,159,4400,1,27.465152
4,159,4800,1,17.460816
4,165,2000,1,26.187783
4,165,2400,1,24.025065
4,165,2800,1,26.173929
4,165,3200,1,13.196997
4,165,3600,1,12.756012
4,165,4000,1,24.996302
4,165,4400,1,19.491140
4,165,4800,1,21.689220
4,171,2000,1,22.494198
4,171,2400,1,21.436283
4,171,2800,1,21.334827
4,171,3200,1,17.741021
4,171,3600,1,23.189883
4,171,4000,1,21.257277
4,171,4400,1,23.322900
4,171,4800,1,22.616309
4,177,2000,1,28.542445
4,177,2400,1,22.025927
4,177,2800,1,17.514203
4,177,3200,1,29.326581
4,177,3600,1,29.326416
4,177,4000,1,17.568459
4,177,4400,1,24.255502
4,177,4800,1,18.589280
4,183,2000,1,23.118305
4,183,2400,1,19.561039
4,183,2800,1,18.373041
4,183,3200,1,29.292369
4,183,3600,1,17.532896
4,183,4000,1,22.420530
4,183,4400,1,21.612120
4,183,4800,1,17.597978
4,189,2000,1,20.561613
4,189,2400,1,24.504542
4,189,2800,1,22.370139
4,189,3200,1,27.534090
4,189,3600,1,14.698593
4,189,4000,1,26.761558
4,189,4400,1,17.539539
4,189,4800,1,20.490061
4,195,2000,1,24.910677
4,195,2400,1,19.710595
4,195,2800,1,17.540198
4,195,3200,1,27.341243
4,195,3600,1,23.771266
4,195,4000,1,22.392109
4,195,4400,1,23.891040
4,195,4800,1,13.627231
8,75,2000,1,13.366279
8,75,2400,1,12.626993
8,75,2800,1,13.485006
8,75,3200,1,12.858538
8,75,3600,1,12.624383
8,75,4000,1,13.178299
8,75,4400,1,13.182326
8,75,4800,1,13.160626
8,81,2000,1,13.535045
8,81,2400,1,13.254038
8,81,2800,1,12.632102
8,81,3200,1,13.103163
8,81,3600,1,12.646362
8,81,4000,1,12.639366
8,81,4400,1,12.652628
8,81,4800,1,12.638723
8,87,2000,1,12.629155
8,87,2400,1,12.635739
8,87,2800,1,12.630897
8,87,3200,1,12.670794
8,87,3600,1,12.660416
8,87,4000,1,12.631478
8,87,4400,1,13.170909
8,87,4800,1,12.631586
8,93,2000,1,13.626597
8,93,2400,1,11.789321
8,93,2800,1,11.787490
8,93,3200,1,12.265498
8,93,3600,1,14.325137
8,93,4000,1,13.921467
8,93,4400,1,11.662158
8,93,4800,1,12.431106
8,99,2000,1,12.553089
8,99,2400,1,11.803410
8,99,2800,1,14.612188
8,99,3200,1,12.606469
8,99,3600,1,14.264289
8,99,4000,1,12.731404
8,99,4400,1,11.645208
8,99,4800,1,12.045925
8,105,2000,1,12.214407
8,105,2400,1,11.815379
8,105,2800,1,12.632311
8,105,3200,1,12.057047
8,105,3600,1,14.651417
8,105,4000,1,11.640960
8,105,4400,1,14.218782
8,105,4800,1,13.924950
8,111,2000,1,21.431311
8,111,2400,1,22.134428
8,111,2800,1,18.330932
8,111,3200,1,20.335999
8,111,3600,1,22.323769
8,111,4000,1,19.483337
8,111,4400,1,18.040541
8,111,4800,1,17.444028
8,117,2000,1,22.248959
8,117,2400,1,19.214246
8,117,2800,1,19.307063
8,117,3200,1,18.509704
8,117,3600,1,17.429968
8,117,4000,1,18.067977
8,117,4400,1,18.706972
8,117,4800,1,20.505470
8,123,2000,1,17.986695
8,123,2400,1,19.743961
8,123,2800,1,19.798856
8,123,3200,1,19.989145
8,123,3600,1,17.520468
8,123,4000,1,17.935898
8,123,4400,1,17.905903
8,123,4800,1,19.369539
8,129,2000,1,21.653962
8,129,2400,1,17.447633
8,129,2800,1,20.061217
8,129,3200,1,21.180337
8,129,3600,1,18.193825
8,129,4000,1,21.794185
8,129,4400,1,18.240153
8,129,4800,1,21.572474
8,135,2000,1,19.178367
8,135,2400,1,19.880812
8,135,2800,1,17.452966
8,135,3200,1,18.966021
8,135,3600,1,19.506850
8,135,4000,1,17.617216
8,135,4400,1,17.457692
8,135,4800,1,17.500716
8,141,2000,1,20.505335
8,141,2400,1,21.207709
8,141,2800,1,17.529822
8,141,3200,1,19.221370
8,141,3600,1,18.323256
8,141,4000,1,21.155654
8,141,4400,1,19.718654
8,141,4800,1,19.113625
8,147,2000,1,18.978045
8,147,2400,1,17.432448
8,147,2800,1,22.036325
8,147,3200,1,23.235145
8,147,3600,1,17.460283
8,147,4000,1,18.059885
8,147,4400,1,17.780736
8,147,4800,1,19.300515
8,153,2000,1,20.446572
8,153,2400,1,18.717944
8,153,2800,1,19.857331
8,153,3200,1,20.803064
8,153,3600,1,18.229156
8,153,4000,1,20.873906
8,153,4400,1,11.371813
8,153,4800,1,19.333677
8,159,2000,1,18.483326
8,159,2400,1,14.350761
8,159,2800,1,17.569144
8,159,3200,1,19.126027
8,159,3600,1,17.815566
8,159,4000,1,15.395228
8,159,4400,1,20.640380
8,159,4800,1,21.085388
8,165,2000,1,18.404716
8,165,2400,1,20.378070
8,165,2800,1,17.456934
8,165,3200,1,21.760265
8,165,3600,1,21.362143
8,165,4000,1,11.410738
8,165,4400,1,18.581848
8,165,4800,1,20.642167
8,171,2000,1,19.285343
8,171,2400,1,17.542796
8,171,2800,1,19.792761
8,171,3200,1,20.791410
8,171,3600,1,18.116830
8,171,4000,1,18.205327
8,171,4400,1,18.022611
8,171,4800,1,19.334753
8,177,2000,1,19.879876
8,177,2400,1,17.508220
8,177,2800,1,21.066386
8,177,3200,1,20.491393
8,177,3600,1,17.510971
8,177,4000,1,22.126019
8,177,4400,1,14.054536
8,177,4800,1,19.250323
8,183,2000,1,18.201117
8,183,2400,1,17.510271
8,183,2800,1,18.064482
8,183,3200,1,18.283650
8,183,3600,1,19.634366
8,183,4000,1,19.129990
8,183,4400,1,20.530522
8,183,4800,1,20.271440
8,189,2000,1,17.649887
8,189,2400,1,20.153011
8,189,2800,1,20.561286
8,189,3200,1,20.963372
8,189,3600,1,21.800314
8,189,4000,1,21.786120
8,189,4400,1,11.237827
8,189,4800,1,17.455781
8,195,2000,1,18.250353
8,195,2400,1,17.925142
8,195,2800,1,20.171056
8,195,3200,1,19.794002
8,195,3600,1,20.007389
8,195,4000,1,17.467999
8,195,4400,1,20.365989
8,195,4800,1,18.229014
16,75,2000,1,12.658594
16,75,2400,1,12.651317
16,75,2800,1,12.642851
16,75,3200,1,12.651512
16,75,3600,1,12.797421
16,75,4000,1,12.639286
16,75,4400,1,12.647128
16,75,4800,1,12.649074
16,81,2000,1,12.646163
16,81,2400,1,12.674294
16,81,2800,1,12.668622
16,81,3200,1,12.662499
16,81,3600,1,12.646848
16,81,4000,1,12.803677
16,81,4400,1,12.650028
16,81,4800,1,12.824659
16,87,2000,1,12.652306
16,87,2400,1,12.641937
16,87,2800,1,12.646819
16,87,3200,1,12.692363
16,87,3600,1,12.787003
16,87,4000,1,12.668202
16,87,4400,1,12.641974
16,87,4800,1,12.683951
16,93,2000,1,11.657293
16,93,2400,1,11.681361
16,93,2800,1,11.728041
16,93,3200,1,11.807320
16,93,3600,1,11.751707
16,93,4000,1,11.787374
16,93,4400,1,11.875991
16,93,4800,1,11.806029
16,99,2000,1,11.672204
16,99,2400,1,12.303797
16,99,2800,1,11.682607
16,99,3200,1,11.797130
16,99,3600,1,11.909330
16,99,4000,1,12.002235
16,99,4400,1,11.746665
16,99,4800,1,11.687573
16,105,2000,1,11.893755
16,105,2400,1,11.907717
16,105,2800,1,11.797746
16,105,3200,1,11.648997
16,105,3600,1,11.687679
16,105,4000,1,11.957548
16,105,4400,1,11.651617
16,105,4800,1,11.662894
16,111,2000,1,18.209933
16,111,2400,1,17.707173
16,111,2800,1,17.505428
16,111,3200,1,17.683598
16,111,3600,1,17.520199
16,111,4000,1,18.541232
16,111,4400,1,17.542519
16,111,4800,1,17.510315
16,117,2000,1,17.786502
16,117,2400,1,17.658273
16,117,2800,1,17.478418
16,117,3200,1,17.930520
16,117,3600,1,17.450558
16,117,4000,1,17.471864
16,117,4400,1,17.458196
16,117,4800,1,17.540516
16,123,2000,1,17.515377
16,123,2400,1,18.815815
16,123,2800,1,17.502073
16,123,3200,1,17.857485
16,123,3600,1,18.536985
16,123,4000,1,19.140441
16,123,4400,1,17.731426
16,123,4800,1,18.275498
16,129,2000,1,17.687492
16,129,2400,1,17.945761
16,129,2800,1,17.885622
16,129,3200,1,17.508992
16,129,3600,1,17.510279
16,129,4000,1,18.731723
16,129,4400,1,19.322511
16,129,4800,1,18.738475
16,135,2000,1,17.621579
16,135,2400,1,18.706126
16,135,2800,1,19.594490
16,135,3200,1,17.726768
16,135,3600,1,17.586679
16,135,4000,1,18.419863
16,135,4400,1,17.549104
16,135,4800,1,17.578384
16,141,2000,1,17.693784
16,141,2400,1,17.499952
16,141,2800,1,17.639006
16,141,3200,1,17.526423
16,141,3600,1,17.518967
16,141,4000,1,18.275065
16,141,4400,1,18.182285
16,141,4800,1,17.997456
16,147,2000,1,17.564368
16,147,2400,1,18.444779
16,147,2800,1,11.365597
16,147,3200,1,17.998905
16,147,3600,1,11.637792
16,147,4000,1,17.983637
16,147,4400,1,18.432928
16,147,4800,1,17.900804
16,153,2000,1,17.766950
16,153,2400,1,17.890017
16,153,2800,1,17.571838
16,153,3200,1,17.574272
16,153,3600,1,17.533630
16,153,4000,1,17.689809
16,153,4400,1,17.676492
16,153,4800,1,11.349276
16,159,2000,1,18.047005
16,159,2400,1,18.184056
16,159,2800,1,17.537410
16,159,3200,1,17.675261
16,159,3600,1,17.469561
16,159,4000,1,18.466884
16,159,4400,1,18.316305
16,159,4800,1,17.605607
16,165,2000,1,17.531138
16,165,2400,1,17.533826
16,165,2800,1,18.330102
16,165,3200,1,17.470963
16,165,3600,1,17.584531
16,165,4000,1,11.339219
16,165,4400,1,18.376574
16,165,4800,1,11.515592
16,171,2000,1,18.845436
16,171,2400,1,17.687862
16,171,2800,1,17.468065
16,171,3200,1,17.894469
16,171,3600,1,11.340756
16,171,4000,1,17.612474
16,171,4400,1,11.279548
16,171,4800,1,17.528490
16,177,2000,1,17.458143
16,177,2400,1,17.828147
16,177,2800,1,18.276351
16,177,3200,1,17.801024
16,177,3600,1,17.492022
16,177,4000,1,18.752513
16,177,4400,1,11.373898
16,177,4800,1,17.492415
16,183,2000,1,17.671247
16,183,2400,1,17.458114
16,183,2800,1,17.523341
16,183,3200,1,17.592841
16,183,3600,1,11.340592
16,183,4000,1,17.745875
16,183,4400,1,17.728214
16,183,4800,1,17.915651
16,189,2000,1,17.692659
16,189,2400,1,11.532567
16,189,2800,1,12.314044
16,189,3200,1,17.525397
16,189,3600,1,17.691577
16,189,4000,1,17.793069
16,189,4400,1,17.699690
16,189,4800,1,17.759944
16,195,2000,1,17.582029
16,195,2400,1,18.466062
16,195,2800,1,17.554989
16,195,3200,1,17.569423
16,195,3600,1,17.515139
16,195,4000,1,17.479765
16,195,4400,1,17.747527
16,195,4800,1,18.156003
32,75,2000,1,13.083241
32,75,2400,1,12.651551
32,75,2800,1,12.644504
32,75,3200,1,12.672926
32,75,3600,1,12.655630
32,75,4000,1,12.643216
32,75,4400,1,12.644265
32,75,4800,1,12.661568
32,81,2000,1,12.658097
32,81,2400,1,12.642701
32,81,2800,1,12.644210
32,81,3200,1,12.655952
32,81,3600,1,12.656605
32,81,4000,1,12.649602
32,81,4400,1,12.673561
32,81,4800,1,12.680335
32,87,2000,1,12.654179
32,87,2400,1,12.650858
32,87,2800,1,12.647065
32,87,3200,1,12.654539
32,87,3600,1,12.676202
32,87,4000,1,12.643506
32,87,4400,1,12.688603
32,87,4800,1,12.667410
32,93,2000,1,11.706751
32,93,2400,1,11.686535
32,93,2800,1,11.690246
32,93,3200,1,11.682391
32,93,3600,1,11.684913
32,93,4000,1,11.685339
32,93,4400,1,11.772638
32,93,4800,1,11.689034
32,99,2000,1,11.693226
32,99,2400,1,11.694495
32,99,2800,1,11.697396
32,99,3200,1,11.729686
32,99,3600,1,11.711783
32,99,4000,1,11.696111
32,99,4400,1,11.689925
32,99,4800,1,11.776594
32,105,2000,1,11.695023
32,105,2400,1,11.687624
32,105,2800,1,11.708018
32,105,3200,1,11.692552
32,105,3600,1,11.703399
32,105,4000,1,11.698598
32,105,4400,1,11.686873
32,105,4800,1,11.697434
32,111,2000,1,17.521298
32,111,2400,1,17.571706
32,111,2800,1,17.565645
32,111,3200,1,17.565563
32,111,3600,1,17.766008
32,111,4000,1,17.751183
32,111,4400,1,17.576231
32,111,4800,1,17.770997
32,117,2000,1,17.556267
32,117,2400,1,17.706787
32,117,2800,1,17.711883
32,117,3200,1,17.570075
32,117,3600,1,17.562913
32,117,4000,1,17.567665
32,117,4400,1,17.601020
32,117,4800,1,17.640681
32,123,2000,1,17.628730
32,123,2400,1,17.522715
32,123,2800,1,17.584960
32,123,3200,1,17.634643
32,123,3600,1,17.665168
32,123,4000,1,17.725757
32,123,4400,1,17.535201
32,123,4800,1,17.554871
32,129,2000,1,17.692947
32,129,2400,1,17.608766
32,129,2800,1,17.580815
32,129,3200,1,17.587695
32,129,3600,1,17.605070
32,129,4000,1,17.824622
32,129,4400,1,17.639198
32,129,4800,1,17.827896
32,135,2000,1,17.704069
32,135,2400,1,17.761660
32,135,2800,1,17.586879
32,135,3200,1,17.621255
32,135,3600,1,17.863119
32,135,4000,1,17.565099
32,135,4400,1,17.621984
32,135,4800,1,17.661607
32,141,2000,1,17.552334
32,141,2400,1,17.670659
32,141,2800,1,17.764301
32,141,3200,1,17.769101
32,141,3600,1,17.708489
32,141,4000,1,17.810343
32,141,4400,1,17.694473
32,141,4800,1,11.644706
32,147,2000,1,17.570314
32,147,2400,1,17.750924
32,147,2800,1,11.570875
32,147,3200,1,17.667524
32,147,3600,1,17.701786
32,147,4000,1,17.654520
32,147,4400,1,17.693818
32,147,4800,1,17.758127
32,153,2000,1,17.655301
32,153,2400,1,17.772809
32,153,2800,1,17.605460
32,153,3200,1,17.611037
32,153,3600,1,17.822878
32,153,4000,1,11.568570
32,153,4400,1,17.733191
32,153,4800,1,17.626189
32,159,2000,1,17.724149
32,159,2400,1,17.662545
32,159,2800,1,17.576852
32,159,3200,1,17.658197
32,159,3600,1,17.763677
32,159,4000,1,11.621095
32,159,4400,1,11.477945
32,159,4800,1,17.610544
32,165,2000,1,17.592132
32,165,2400,1,17.589347
32,165,2800,1,17.666945
32,165,3200,1,17.599334
32,165,3600,1,17.758815
32,165,4000,1,17.607014
32,165,4400,1,17.632342
32,165,4800,1,17.672245
32,171,2000,1,17.548560
32,171,2400,1,17.815903
32,171,2800,1,17.620074
32,171,3200,1,17.654662
32,171,3600,1,17.698569
32,171,4000,1,17.799798
32,171,4400,1,17.639928
32,171,4800,1,17.706615
32,177,2000,1,17.558195
32,177,2400,1,17.692423
32,177,2800,1,17.683116
32,177,3200,1,17.607828
32,177,3600,1,17.776802
32,177,4000,1,17.783278
32,177,4400,1,11.650806
32,177,4800,1,11.580513
32,183,2000,1,17.677542
32,183,2400,1,7.663077
32,183,2800,1,17.604326
32,183,3200,1,17.565386
32,183,3600,1,17.669683
32,183,4000,1,17.861173
32,183,4400,1,11.668361
32,183,4800,1,17.722611
32,189,2000,1,17.633751
32,189,2400,1,17.625706
32,189,2800,1,17.633554
32,189,3200,1,17.766863
32,189,3600,1,17.634234
32,189,4000,1,17.824127
32,189,4400,1,17.675815
32,189,4800,1,17.654489
