NUM_THREADS,BASE_DEPTH,MINIMUM_TASK_COUNT,RUN_NUMBER,RUNTIME
1,19,3800,1,0.000549
1,19,3800,2,0.000533
1,19,3800,3,0.000544
1,19,4000,1,0.000535
1,19,4000,2,0.000548
1,19,4000,3,0.000530
1,19,4200,1,0.000579
1,19,4200,2,0.000520
1,19,4200,3,0.000564
1,19,4400,1,0.000537
1,19,4400,2,0.000524
1,19,4400,3,0.000533
1,19,4600,1,0.000525
1,19,4600,2,0.000556
1,19,4600,3,0.000563
1,19,4800,1,0.000550
1,19,4800,2,0.000571
1,19,4800,3,0.000535
1,19,5000,1,0.000561
1,19,5000,2,0.000539
1,19,5000,3,0.000571
1,21,1000,1,0.000485
1,21,1000,2,0.000501
1,21,1000,3,0.000521
1,21,1200,1,0.000499
1,21,1200,2,0.000511
1,21,1200,3,0.000498
1,21,1400,1,0.000511
1,21,1400,2,0.000479
1,21,1400,3,0.000496
1,21,1600,1,0.000499
1,21,1600,2,0.000548
1,21,1600,3,0.000483
1,21,1800,1,0.000490
1,21,1800,2,0.000505
1,21,1800,3,0.000547
1,21,2000,1,0.000498
1,21,2000,2,0.000574
1,21,2000,3,0.000503
1,21,2200,1,0.000526
1,21,2200,2,0.000518
1,21,2200,3,0.000517
1,21,2400,1,0.000510
1,21,2400,2,0.000519
1,21,2400,3,0.000517
1,21,2600,1,0.000542
1,21,2600,2,0.000494
1,21,2600,3,0.000512
1,21,2800,1,0.000529
1,21,2800,2,0.000508
1,21,2800,3,0.000519
1,21,3000,1,0.000524
1,21,3000,2,0.000528
1,21,3000,3,0.000557
1,21,3200,1,0.000533
1,21,3200,2,0.000555
1,21,3200,3,0.000523
1,21,3400,1,0.000539
1,21,3400,2,0.000527
1,21,3400,3,0.000550
1,21,3600,1,0.000524
1,21,3600,2,0.000548
1,21,3600,3,0.000520
1,21,3800,1,0.000573
1,21,3800,2,0.000529
1,21,3800,3,0.000525
1,21,4000,1,0.000530
1,21,4000,2,0.000531
1,21,4000,3,0.000537
1,21,4200,1,0.000516
1,21,4200,2,0.000535
1,21,4200,3,0.000519
1,21,4400,1,0.000531
1,21,4400,2,0.000555
1,21,4400,3,0.000524
1,21,4600,1,0.000524
1,21,4600,2,0.000546
1,21,4600,3,0.000526
1,21,4800,1,0.000556
1,21,4800,2,0.000586
1,21,4800,3,0.000555
1,21,5000,1,0.000584
1,21,5000,2,0.000537
1,21,5000,3,0.000578
1,23,1000,1,0.000492
1,23,1000,2,0.000508
1,23,1000,3,0.000528
1,23,1200,1,0.000505
1,23,1200,2,0.000490
1,23,1200,3,0.000502
1,23,1400,1,0.000503
1,23,1400,2,0.000484
1,23,1400,3,0.000504
1,23,1600,1,0.000515
1,23,1600,2,0.000488
1,23,1600,3,0.000485
1,23,1800,1,0.000500
1,23,1800,2,0.000483
1,23,1800,3,0.000495
1,23,2000,1,0.000490
1,23,2000,2,0.000511
1,23,2000,3,0.000498
1,23,2200,1,0.000501
1,23,2200,2,0.000536
1,23,2200,3,0.000497
1,23,2400,1,0.000513
1,23,2400,2,0.000505
1,23,2400,3,0.000500
1,23,2600,1,0.000523
1,23,2600,2,0.000571
1,23,2600,3,0.000511
1,23,2800,1,0.000523
1,23,2800,2,0.000526
1,23,2800,3,0.000518
1,23,3000,1,0.000535
1,23,3000,2,0.000532
1,23,3000,3,0.000524
1,23,3200,1,0.000519
1,23,3200,2,0.000529
