NUM_THREADS,BASE_DEPTH,MINIMUM_TASK_COUNT,RUN_NUMBER,RUNTIME
1,159,3200,1,2.631186
1,159,3400,1,2.490251
1,159,3600,1,2.347669
1,159,3800,1,2.200396
1,159,4000,1,1.755096
1,159,4200,1,1.263196
1,159,4400,1,1.126378
1,159,4600,1,0.996719
1,159,4800,1,0.857016
1,159,5000,1,0.715337
1,165,2000,1,1.065722
1,165,2200,1,0.801099
1,165,2400,1,0.576056
1,165,2600,1,0.366154
1,165,2800,1,2.895697
1,165,3000,1,2.772358
1,165,3200,1,2.628145
1,165,3400,1,2.501950
1,165,3600,1,2.344235
1,165,3800,1,2.201404
1,165,4000,1,1.753635
1,165,4200,1,1.263143
1,165,4400,1,1.126284
1,165,4600,1,0.998734
1,165,4800,1,0.857024
1,165,5000,1,0.713260
1,171,2000,1,1.057732
1,171,2200,1,0.800823
1,171,2400,1,0.575590
1,171,2600,1,0.365261
1,171,2800,1,2.896724
1,171,3000,1,2.765772
1,171,3200,1,2.628223
1,171,3400,1,2.493522
1,171,3600,1,2.342542
1,171,3800,1,2.200828
1,171,4000,1,1.754284
1,171,4200,1,1.263042
1,171,4400,1,1.126242
1,171,4600,1,0.995699
1,171,4800,1,0.857365
1,171,5000,1,0.712885
1,177,2000,1,1.057757
1,177,2200,1,0.801229
1,177,2400,1,0.575823
1,177,2600,1,0.365895
1,177,2800,1,2.896241
1,177,3000,1,2.764537
1,177,3200,1,2.633780
1,177,3400,1,2.490226
1,177,3600,1,2.345651
1,177,3800,1,2.200644
1,177,4000,1,1.753513
1,177,4200,1,1.264903
1,177,4400,1,1.126340
1,177,4600,1,0.996294
1,177,4800,1,0.856678
1,177,5000,1,0.713772
1,183,2000,1,1.062520
1,183,2200,1,0.803887
1,183,2400,1,0.575724
1,183,2600,1,0.365458
1,183,2800,1,2.895327
1,183,3000,1,2.783417
1,183,3200,1,2.627718
1,183,3400,1,2.490798
1,183,3600,1,2.343024
1,183,3800,1,2.200878
1,183,4000,1,1.760773
1,183,4200,1,1.262860
1,183,4400,1,1.127100
1,183,4600,1,0.995876
1,183,4800,1,0.857370
1,183,5000,1,0.716001
1,189,2000,1,1.058390
1,189,2200,1,0.801156
1,189,2400,1,0.576097
1,189,2600,1,0.365915
1,189,2800,1,2.900353
1,189,3000,1,2.783545
1,189,3200,1,2.628238
1,189,3400,1,2.501549
1,189,3600,1,2.341482
1,189,3800,1,2.205631
1,189,4000,1,1.759584
1,189,4200,1,1.263039
1,189,4400,1,1.126534
1,189,4600,1,0.996534
1,189,4800,1,0.857543
1,189,5000,1,0.714200
1,195,2000,1,1.057970
1,195,2200,1,0.801146
1,195,2400,1,0.575729
1,195,2600,1,0.365600
1,195,2800,1,2.895970
1,195,3000,1,2.764100
1,195,3200,1,2.628180
1,195,3400,1,2.489851
1,195,3600,1,2.343009
1,195,3800,1,2.200498
1,195,4000,1,1.755358
1,195,4200,1,1.262807
1,195,4400,1,1.127114
1,195,4600,1,0.996872
1,195,4800,1,0.858785
1,195,5000,1,0.714080
2,75,2000,1,1.935815
2,75,2200,1,0.414641
2,75,2400,1,1.885627
2,75,2600,1,1.707861
2,75,2800,1,2.024372
2,75,3000,1,2.099500
2,75,3200,1,0.699025
2,75,3400,1,1.537347
2,75,3600,1,1.989536
2,75,3800,1,0.709602
2,75,4000,1,1.918345
2,75,4200,1,1.792163
2,75,4400,1,1.843112
2,75,4600,1,2.007375
2,75,4800,1,1.901976
2,75,5000,1,1.743230
2,81,2000,1,1.512266
2,81,2200,1,1.203884
2,81,2400,1,1.124930
2,81,2600,1,0.299306
2,81,2800,1,0.388769
2,81,3000,1,0.779403
2,81,3200,1,0.409535
2,81,3400,1,1.058970
2,81,3600,1,0.343621
2,81,3800,1,0.796065
2,81,4000,1,0.304117
2,81,4200,1,0.390009
2,81,4400,1,0.209593
2,81,4600,1,1.784067
2,81,4800,1,0.136546
2,81,5000,1,2.042558
2,87,2000,1,1.155751
2,87,2200,1,0.415858
2,87,2400,1,1.496471
2,87,2600,1,0.874015
2,87,2800,1,0.670835
2,87,3000,1,1.304307
2,87,3200,1,2.080134
2,87,3400,1,0.527810
2,87,3600,1,1.957413
2,87,3800,1,0.312719
2,87,4000,1,1.683063
2,87,4200,1,1.464513
2,87,4400,1,1.505818
2,87,4600,1,1.975711
2,87,4800,1,0.352988
2,87,5000,1,1.939626
2,93,2000,1,1.639544
2,93,2200,1,1.226640
2,93,2400,1,0.758391
2,93,2600,1,0.854436
2,93,2800,1,1.254585
2,93,3000,1,1.791047
2,93,3200,1,0.491336
2,93,3400,1,1.212419
2,93,3600,1,0.259392
2,93,3800,1,0.753334
2,93,4000,1,1.709357
2,93,4200,1,2.055286
2,93,4400,1,0.449193
2,93,4600,1,0.445379
2,93,4800,1,0.123285
2,93,5000,1,0.233618
2,99,2000,1,1.859850
2,99,2200,1,0.759749
2,99,2400,1,1.396804
2,99,2600,1,1.429420
2,99,2800,1,1.803732
2,99,3000,1,1.061344
2,99,3200,1,0.327590
2,99,3400,1,0.493708
2,99,3600,1,1.053540
2,99,3800,1,0.960318
2,99,4000,1,1.030774
2,99,4200,1,1.776399
2,99,4400,1,2.105748
2,99,4600,1,2.065328
2,99,4800,1,1.909623
2,99,5000,1,0.410881
2,105,2000,1,1.982887
2,105,2200,1,1.194810
2,105,2400,1,0.772976
2,105,2600,1,1.337804
2,105,2800,1,1.997134
2,105,3000,1,1.104550
2,105,3200,1,0.733356
2,105,3400,1,0.299600
2,105,3600,1,0.309750
2,105,3800,1,0.875779
2,105,4000,1,1.714825
2,105,4200,1,1.874914
2,105,4400,1,1.403901
2,105,4600,1,1.997925
2,105,4800,1,1.871898
2,105,5000,1,0.168824
2,111,2000,1,1.878004
2,111,2200,1,0.756114
2,111,2400,1,1.991039
2,111,2600,1,1.159622
2,111,2800,1,1.719433
2,111,3000,1,0.516995
2,111,3200,1,1.905512
2,111,3400,1,0.587327
2,111,3600,1,0.265337
2,111,3800,1,0.285019
2,111,4000,1,0.846441
2,111,4200,1,0.622607
2,111,4400,1,2.018268
2,111,4600,1,1.305948
2,111,4800,1,0.578240
2,111,5000,1,0.373326
2,117,2000,1,1.289767
2,117,2200,1,0.851747
2,117,2400,1,0.386374
2,117,2600,1,1.691807
2,117,2800,1,0.124619
2,117,3000,1,0.954182
2,117,3200,1,0.393551
2,117,3400,1,1.053069
2,117,3600,1,0.614807
2,117,3800,1,0.583807
2,117,4000,1,0.435524
2,117,4200,1,0.593203
2,117,4400,1,0.308986
2,117,4600,1,0.430735
2,117,4800,1,0.714495
2,117,5000,1,1.256055
2,123,2000,1,1.981643
2,123,2200,1,0.348716
2,123,2400,1,1.857663
2,123,2600,1,0.521090
2,123,2800,1,0.168329
2,123,3000,1,0.732041
2,123,3200,1,0.966585
2,123,3400,1,0.895680
2,123,3600,1,0.528122
2,123,3800,1,0.893417
2,123,4000,1,1.940536
2,123,4200,1,1.838865
2,123,4400,1,0.617298
2,123,4600,1,2.014843
2,123,4800,1,0.343240
2,123,5000,1,1.924664
2,129,2000,1,0.142174
2,129,2200,1,1.149645
2,129,2400,1,1.604149
2,129,2600,1,0.923036
2,129,2800,1,0.693889
2,129,3000,1,0.721925
2,129,3200,1,0.367933
2,129,3400,1,0.324028
2,129,3600,1,1.669846
2,129,3800,1,0.258712
2,129,4000,1,1.940285
2,129,4200,1,1.951157
2,129,4400,1,0.620373
2,129,4600,1,1.768386
2,129,4800,1,0.742484
2,129,5000,1,1.679596
2,135,2000,1,1.210353
2,135,2200,1,1.556315
2,135,2400,1,0.226803
2,135,2600,1,0.958651
2,135,2800,1,1.201203
2,135,3000,1,0.734604
2,135,3200,1,1.059335
2,135,3400,1,0.451219
2,135,3600,1,1.961377
2,135,3800,1,1.972564
2,135,4000,1,1.674989
2,135,4200,1,2.075551
2,135,4400,1,0.932167
2,135,4600,1,0.806983
2,135,4800,1,0.425674
2,135,5000,1,0.207488
2,141,2000,1,0.391133
2,141,2200,1,1.330448
2,141,2400,1,1.130756
2,141,2600,1,2.027104
2,141,2800,1,1.036387
2,141,3000,1,1.231932
2,141,3200,1,0.983312
2,141,3400,1,0.999393
2,141,3600,1,1.083159
2,141,3800,1,1.616705
2,141,4000,1,0.644250
2,141,4200,1,0.251525
2,141,4400,1,1.950713
2,141,4600,1,1.458629
2,141,4800,1,0.950937
2,141,5000,1,1.733915
2,147,2000,1,1.072005
2,147,2200,1,1.905852
2,147,2400,1,0.996967
2,147,2600,1,0.624509
2,147,2800,1,0.982498
2,147,3000,1,1.176950
2,147,3200,1,0.889935
2,147,3400,1,1.119683
2,147,3600,1,0.540956
2,147,3800,1,0.251190
2,147,4000,1,0.752414
2,147,4200,1,0.545804
2,147,4400,1,0.818023
2,147,4600,1,0.245103
2,147,4800,1,1.600147
2,147,5000,1,0.510208
2,153,2000,1,0.546856
2,153,2200,1,0.558729
2,153,2400,1,1.602650
2,153,2600,1,1.455453
2,153,2800,1,1.241109
2,153,3000,1,0.435033
2,153,3200,1,0.112928
2,153,3400,1,1.243979
2,153,3600,1,1.878673
2,153,3800,1,0.126524
2,153,4000,1,0.472978
2,153,4200,1,1.987705
2,153,4400,1,0.341068
2,153,4600,1,1.918027
2,153,4800,1,0.978388
2,153,5000,1,1.760750
2,159,2000,1,1.186874
2,159,2200,1,0.409432
2,159,2400,1,1.275872
2,159,2600,1,1.844898
2,159,2800,1,1.626314
2,159,3000,1,1.557241
2,159,3200,1,1.056644
2,159,3400,1,0.804624
2,159,3600,1,1.609498
2,159,3800,1,0.607973
2,159,4000,1,1.321733
2,159,4200,1,2.055153
2,159,4400,1,0.809453
2,159,4600,1,1.574576
2,159,4800,1,1.702856
2,159,5000,1,0.476153
2,165,2000,1,1.426443
2,165,2200,1,1.178230
2,165,2400,1,0.209536
2,165,2600,1,1.980347
2,165,2800,1,1.115121
2,165,3000,1,0.906272
2,165,3200,1,0.750682
2,165,3400,1,1.868727
2,165,3600,1,0.772641
2,165,3800,1,0.908761
2,165,4000,1,1.478712
2,165,4200,1,1.949206
2,165,4400,1,1.661160
2,165,4600,1,1.506588
2,165,4800,1,2.059632
2,165,5000,1,1.944904
2,171,2000,1,0.242413
2,171,2200,1,1.721595
2,171,2400,1,1.898927
2,171,2600,1,1.567760
2,171,2800,1,1.964257
2,171,3000,1,1.014468
2,171,3200,1,0.343326
2,171,3400,1,0.158393
2,171,3600,1,0.689761
2,171,3800,1,1.514794
2,171,4000,1,1.453412
2,171,4200,1,0.124009
2,171,4400,1,1.781142
2,171,4600,1,0.232463
2,171,4800,1,1.589225
2,171,5000,1,1.812340
2,177,2000,1,1.188085
2,177,2200,1,1.358513
2,177,2400,1,1.135930
2,177,2600,1,1.009105
2,177,2800,1,0.664079
2,177,3000,1,1.721789
2,177,3200,1,1.340948
2,177,3400,1,1.958716
2,177,3600,1,0.388399
2,177,3800,1,0.250716
2,177,4000,1,1.989076
2,177,4200,1,1.157670
2,177,4400,1,0.402688
2,177,4600,1,0.163625
2,177,4800,1,1.544108
2,177,5000,1,1.429012
2,183,2000,1,0.481068
2,183,2200,1,1.001839
2,183,2400,1,0.334081
2,183,2600,1,1.271767
2,183,2800,1,1.859527
2,183,3000,1,1.341895
2,183,3200,1,1.943288
2,183,3400,1,0.099429
2,183,3600,1,1.126702
2,183,3800,1,0.494404
2,183,4000,1,2.005964
2,183,4200,1,0.601851
2,183,4400,1,1.531181
2,183,4600,1,0.328910
2,183,4800,1,1.834072
2,183,5000,1,1.853331
2,189,2000,1,1.157560
2,189,2200,1,0.440789
2,189,2400,1,1.080896
2,189,2600,1,1.765016
2,189,2800,1,1.028635
2,189,3000,1,0.894300
2,189,3200,1,1.075248
2,189,3400,1,1.075829
2,189,3600,1,0.841066
2,189,3800,1,0.303414
2,189,4000,1,0.444741
2,189,4200,1,1.655705
2,189,4400,1,2.118869
2,189,4600,1,1.950927
2,189,4800,1,1.981366
2,189,5000,1,0.108232
2,195,2000,1,1.085544
2,195,2200,1,0.289581
2,195,2400,1,1.600992
2,195,2600,1,1.918701
2,195,2800,1,1.198220
2,195,3000,1,0.510991
2,195,3200,1,1.624752
2,195,3400,1,0.225084
2,195,3600,1,0.786250
2,195,3800,1,1.947638
2,195,4000,1,0.441216
2,195,4200,1,1.681750
2,195,4400,1,0.448376
2,195,4600,1,0.337036
2,195,4800,1,1.455028
2,195,5000,1,1.240434
4,75,2000,1,0.418690
4,75,2200,1,0.556982
4,75,2400,1,0.869293
4,75,2600,1,0.413082
4,75,2800,1,1.027852
4,75,3000,1,1.087438
4,75,3200,1,0.317210
4,75,3400,1,0.891136
4,75,3600,1,0.733229
4,75,3800,1,1.089986
4,75,4000,1,0.234572
4,75,4200,1,0.674662
4,75,4400,1,1.097139
4,75,4600,1,0.873598
4,75,4800,1,0.842043
4,75,5000,1,0.887313
4,81,2000,1,0.588063
4,81,2200,1,0.526594
4,81,2400,1,0.811176
4,81,2600,1,0.569381
4,81,2800,1,0.361792
4,81,3000,1,0.327747
4,81,3200,1,0.800525
4,81,3400,1,0.907461
4,81,3600,1,0.470721
4,81,3800,1,0.639300
4,81,4000,1,0.456760
4,81,4200,1,0.324586
4,81,4400,1,0.324443
4,81,4600,1,0.607301
4,81,4800,1,0.881684
4,81,5000,1,0.208657
4,87,2000,1,0.477758
4,87,2200,1,0.761144
4,87,2400,1,0.499743
4,87,2600,1,0.660140
4,87,2800,1,0.219954
4,87,3000,1,0.983304
4,87,3200,1,0.128592
4,87,3400,1,1.006670
4,87,3600,1,0.317984
4,87,3800,1,0.279309
4,87,4000,1,0.320798
4,87,4200,1,0.113719
4,87,4400,1,0.111171
4,87,4600,1,0.853280
4,87,4800,1,0.994690
4,87,5000,1,0.706097
4,93,2000,1,0.423332
4,93,2200,1,0.660747
4,93,2400,1,0.639400
4,93,2600,1,0.248271
4,93,2800,1,0.836299
4,93,3000,1,1.064845
4,93,3200,1,0.393462
4,93,3400,1,0.137724
4,93,3600,1,0.215516
4,93,3800,1,0.442881
4,93,4000,1,0.371938
4,93,4200,1,0.179972
4,93,4400,1,0.469119
4,93,4600,1,0.920980
4,93,4800,1,0.796244
4,93,5000,1,0.697573
4,99,2000,1,0.859223
4,99,2200,1,0.479239
4,99,2400,1,0.791927
4,99,2600,1,0.894513
4,99,2800,1,0.266536
4,99,3000,1,0.411130
4,99,3200,1,0.698008
4,99,3400,1,0.464932
4,99,3600,1,1.038308
4,99,3800,1,0.313908
4,99,4000,1,0.332281
4,99,4200,1,0.878949
4,99,4400,1,0.118214
4,99,4600,1,0.914635
4,99,4800,1,0.359746
4,99,5000,1,0.667643
4,105,2000,1,0.531867
4,105,2200,1,0.515572
4,105,2400,1,0.375876
4,105,2600,1,0.354671
4,105,2800,1,0.319997
4,105,3000,1,0.654771
4,105,3200,1,0.423771
4,105,3400,1,0.247349
4,105,3600,1,0.429119
4,105,3800,1,0.213062
4,105,4000,1,0.356206
4,105,4200,1,0.936677
4,105,4400,1,0.222802
4,105,4600,1,0.742319
4,105,4800,1,1.225579
4,105,5000,1,0.292400
4,111,2000,1,0.805728
4,111,2200,1,0.477201
4,111,2400,1,0.180322
4,111,2600,1,0.654285
4,111,2800,1,1.009672
4,111,3000,1,0.768395
4,111,3200,1,0.436171
4,111,3400,1,0.919484
4,111,3600,1,0.681952
4,111,3800,1,0.974384
4,111,4000,1,1.063374
4,111,4200,1,0.345540
4,111,4400,1,0.610537
4,111,4600,1,0.977219
4,111,4800,1,0.274008
4,111,5000,1,0.256392
4,117,2000,1,0.620392
4,117,2200,1,0.509714
4,117,2400,1,0.478975
4,117,2600,1,0.368393
4,117,2800,1,1.030262
4,117,3000,1,1.012388
4,117,3200,1,0.348572
4,117,3400,1,0.398280
4,117,3600,1,0.193704
4,117,3800,1,0.641740
4,117,4000,1,0.384967
4,117,4200,1,1.012972
4,117,4400,1,0.565776
4,117,4600,1,0.368219
4,117,4800,1,0.907483
4,117,5000,1,0.967268
4,123,2000,1,0.823835
4,123,2200,1,1.011523
4,123,2400,1,0.871746
4,123,2600,1,0.159426
4,123,2800,1,0.888922
4,123,3000,1,0.318317
4,123,3200,1,0.563663
4,123,3400,1,0.477768
4,123,3600,1,0.265190
4,123,3800,1,0.325610
4,123,4000,1,0.250190
4,123,4200,1,0.348395
4,123,4400,1,0.744410
4,123,4600,1,0.863952
4,123,4800,1,0.265524
4,123,5000,1,0.976560
4,129,2000,1,1.060663
4,129,2200,1,0.795973
4,129,2400,1,0.218724
4,129,2600,1,0.465512
4,129,2800,1,0.563899
4,129,3000,1,0.254377
4,129,3200,1,0.537065
4,129,3400,1,0.911986
4,129,3600,1,1.065869
4,129,3800,1,1.053148
4,129,4000,1,0.990968
4,129,4200,1,0.712388
4,129,4400,1,0.111813
4,129,4600,1,0.752167
4,129,4800,1,0.214956
4,129,5000,1,0.189555
4,135,2000,1,0.573993
4,135,2200,1,0.565116
4,135,2400,1,0.756280
4,135,2600,1,0.723148
4,135,2800,1,0.195018
4,135,3000,1,0.623123
4,135,3200,1,1.085636
4,135,3400,1,0.220126
4,135,3600,1,0.705963
4,135,3800,1,1.044487
4,135,4000,1,0.994880
4,135,4200,1,0.341682
4,135,4400,1,0.938078
4,135,4600,1,0.638802
4,135,4800,1,0.860393
4,135,5000,1,0.882155
4,141,2000,1,0.842378
4,141,2200,1,0.636059
4,141,2400,1,0.863837
4,141,2600,1,0.317901
4,141,2800,1,0.425765
4,141,3000,1,0.779986
4,141,3200,1,1.165568
4,141,3400,1,0.373431
4,141,3600,1,0.294815
4,141,3800,1,1.002778
4,141,4000,1,0.252377
4,141,4200,1,0.441659
4,141,4400,1,0.814517
4,141,4600,1,0.847339
4,141,4800,1,0.530335
4,141,5000,1,0.690838
4,147,2000,1,0.964561
4,147,2200,1,0.477074
4,147,2400,1,0.172873
4,147,2600,1,0.841517
4,147,2800,1,0.689876
4,147,3000,1,0.501555
4,147,3200,1,0.544708
4,147,3400,1,0.891672
4,147,3600,1,0.289278
4,147,3800,1,0.630008
4,147,4000,1,0.592176
4,147,4200,1,0.207394
4,147,4400,1,0.081810
4,147,4600,1,0.255303
4,147,4800,1,0.858801
4,147,5000,1,0.356807
4,153,2000,1,1.190792
4,153,2200,1,1.044191
4,153,2400,1,0.799300
4,153,2600,1,0.989582
4,153,2800,1,1.060626
4,153,3000,1,0.337391
4,153,3200,1,0.663913
4,153,3400,1,0.141194
4,153,3600,1,0.266958
4,153,3800,1,0.423056
4,153,4000,1,0.688332
4,153,4200,1,0.191181
4,153,4400,1,0.440711
4,153,4600,1,0.908241
4,153,4800,1,0.533982
4,153,5000,1,0.138724
4,159,2000,1,1.190085
4,159,2200,1,0.499704
4,159,2400,1,0.851139
4,159,2600,1,0.218823
4,159,2800,1,0.416402
4,159,3000,1,0.118677
4,159,3200,1,0.098934
4,159,3400,1,0.838844
4,159,3600,1,0.341484
4,159,3800,1,0.645543
4,159,4000,1,0.697688
4,159,4200,1,0.685007
4,159,4400,1,0.239099
4,159,4600,1,0.222672
4,159,4800,1,1.053516
4,159,5000,1,0.393035
4,165,2000,1,0.288517
4,165,2200,1,0.476930
4,165,2400,1,0.926078
4,165,2600,1,0.528436
4,165,2800,1,0.693724
4,165,3000,1,0.310116
4,165,3200,1,0.927000
4,165,3400,1,0.320674
4,165,3600,1,0.162282
4,165,3800,1,0.399258
4,165,4000,1,0.351969
4,165,4200,1,0.250388
4,165,4400,1,0.676201
4,165,4600,1,1.066494
4,165,4800,1,0.329658
4,165,5000,1,0.390915
4,171,2000,1,0.355846
4,171,2200,1,0.164323
4,171,2400,1,0.342994
4,171,2600,1,0.540029
4,171,2800,1,0.525805
4,171,3000,1,0.147484
4,171,3200,1,1.246215
4,171,3400,1,0.397846
4,171,3600,1,0.250614
4,171,3800,1,0.258045
4,171,4000,1,0.369593
4,171,4200,1,0.660422
4,171,4400,1,0.539191
4,171,4600,1,0.321412
4,171,4800,1,0.756192
4,171,5000,1,0.710249
4,177,2000,1,1.186157
4,177,2200,1,0.350521
4,177,2400,1,0.245830
4,177,2600,1,0.876348
4,177,2800,1,0.638082
4,177,3000,1,0.322170
4,177,3200,1,0.757949
4,177,3400,1,0.123451
4,177,3600,1,0.245388
4,177,3800,1,1.050449
4,177,4000,1,0.403632
4,177,4200,1,0.708620
4,177,4400,1,0.194902
4,177,4600,1,0.761876
4,177,4800,1,0.371028
4,177,5000,1,0.715613
4,183,2000,1,0.810612
4,183,2200,1,0.348502
4,183,2400,1,0.673120
4,183,2600,1,1.097185
4,183,2800,1,0.259347
4,183,3000,1,1.028477
4,183,3200,1,1.059435
4,183,3400,1,0.492994
4,183,3600,1,1.138929
4,183,3800,1,0.728866
4,183,4000,1,0.251420
4,183,4200,1,0.208002
4,183,4400,1,1.037952
4,183,4600,1,0.381849
4,183,4800,1,0.446126
4,183,5000,1,0.191318
4,189,2000,1,0.970952
4,189,2200,1,0.918599
4,189,2400,1,0.452274
4,189,2600,1,0.427724
4,189,2800,1,0.281902
4,189,3000,1,0.946218
4,189,3200,1,0.311982
4,189,3400,1,0.336901
4,189,3600,1,0.305803
4,189,3800,1,0.232482
4,189,4000,1,0.316822
4,189,4200,1,0.301117
4,189,4400,1,1.137919
4,189,4600,1,0.279718
4,189,4800,1,0.852822
4,189,5000,1,0.889017
