NUM_THREADS,BASE_DEPTH,MINIMUM_TASK_COUNT,RUN_NUMBER,RUNTIME
1,22,2302,1,
1,22,2352,1,
1,22,2402,1,
1,22,2452,1,
1,22,2502,1,
1,22,2552,1,
1,22,2602,1,
1,22,2652,1,
1,22,2702,1,
1,22,2752,1,
1,22,2802,1,
1,22,2852,1,
1,22,2902,1,
1,22,2952,1,
1,22,3002,1,
1,22,3052,1,
1,22,3102,1,
1,22,3152,1,
1,22,3202,1,
1,22,3252,1,
1,22,3302,1,
1,22,3352,1,
1,22,3402,1,
1,22,3452,1,
1,22,3502,1,
1,22,3552,1,
1,22,3602,1,
1,22,3652,1,
1,22,3702,1,
1,22,3752,1,
1,22,3802,1,
1,22,3852,1,
1,22,3902,1,
1,22,3952,1,
1,22,4002,1,
1,22,4052,1,
1,22,4102,1,
1,22,4152,1,
1,22,4202,1,
1,22,4252,1,
1,22,4302,1,
1,22,4352,1,
1,22,4402,1,
1,22,4452,1,
1,22,4502,1,
1,22,4552,1,
1,22,4602,1,
1,22,4652,1,
1,22,4702,1,
1,22,4752,1,
1,22,4802,1,
1,22,4852,1,
1,22,4902,1,
1,22,4952,1,
1,27,2,1,
1,27,52,1,
1,27,102,1,
1,27,152,1,
1,27,202,1,
1,27,252,1,
1,27,302,1,
1,27,352,1,
1,27,402,1,
1,27,452,1,
1,27,502,1,
1,27,552,1,
1,27,602,1,
1,27,652,1,
1,27,702,1,
1,27,752,1,
1,27,802,1,
1,27,852,1,
1,27,902,1,
1,27,952,1,
1,27,1002,1,
1,27,1052,1,
1,27,1102,1,
1,27,1152,1,
1,27,1202,1,
1,27,1252,1,
1,27,1302,1,
1,27,1352,1,
1,27,1402,1,
1,27,1452,1,
1,27,1502,1,
1,27,1552,1,
1,27,1602,1,
1,27,1652,1,
1,27,1702,1,
1,27,1752,1,
1,27,1802,1,
1,27,1852,1,
1,27,1902,1,
1,27,1952,1,
1,27,2002,1,
1,27,2052,1,
1,27,2102,1,
1,27,2152,1,
1,27,2202,1,
1,27,2252,1,
1,27,2302,1,
1,27,2352,1,
1,27,2402,1,
1,27,2452,1,
1,27,2502,1,
1,27,2552,1,
1,27,2602,1,
1,27,2652,1,
1,27,2702,1,
1,27,2752,1,
1,27,2802,1,
1,27,2852,1,
1,27,2902,1,
1,27,2952,1,
1,27,3002,1,
1,27,3052,1,
1,27,3102,1,
1,27,3152,1,
1,27,3202,1,
1,27,3252,1,
1,27,3302,1,
1,27,3352,1,
1,27,3402,1,
1,27,3452,1,
1,27,3502,1,
1,27,3552,1,
1,27,3602,1,
1,27,3652,1,
1,27,3702,1,
1,27,3752,1,
1,27,3802,1,
1,27,3852,1,
1,27,3902,1,
1,27,3952,1,
1,27,4002,1,
1,27,4052,1,
1,27,4102,1,
1,27,4152,1,
1,27,4202,1,
1,27,4252,1,
1,27,4302,1,
1,27,4352,1,
1,27,4402,1,
1,27,4452,1,
1,27,4502,1,
1,27,4552,1,
1,27,4602,1,
1,27,4652,1,
1,27,4702,1,
1,27,4752,1,
1,27,4802,1,
1,27,4852,1,
1,27,4902,1,
1,27,4952,1,
1,32,2,1,
1,32,52,1,
1,32,102,1,
1,32,152,1,
1,32,202,1,
1,32,252,1,
1,32,302,1,
1,32,352,1,
1,32,402,1,
1,32,452,1,
1,32,502,1,
1,32,552,1,
1,32,602,1,
1,32,652,1,
1,32,702,1,
1,32,752,1,
1,32,802,1,
1,32,852,1,
1,32,902,1,
1,32,952,1,
1,32,1002,1,
1,32,1052,1,
1,32,1102,1,
1,32,1152,1,
1,32,1202,1,
1,32,1252,1,
1,32,1302,1,
1,32,1352,1,
1,32,1402,1,
1,32,1452,1,
1,32,1502,1,
1,32,1552,1,
1,32,1602,1,
1,32,1652,1,
1,32,1702,1,
1,32,1752,1,
1,32,1802,1,
1,32,1852,1,
1,32,1902,1,
1,32,1952,1,
1,32,2002,1,
1,32,2052,1,
1,32,2102,1,
1,32,2152,1,
1,32,2202,1,
1,32,2252,1,
1,32,2302,1,
1,32,2352,1,
1,32,2402,1,
1,32,2452,1,
1,32,2502,1,
1,32,2552,1,
1,32,2602,1,
1,32,2652,1,
1,32,2702,1,
1,32,2752,1,
1,32,2802,1,
1,32,2852,1,
1,32,2902,1,
1,32,2952,1,
1,32,3002,1,
1,32,3052,1,
1,32,3102,1,
1,32,3152,1,
1,32,3202,1,
1,32,3252,1,
1,32,3302,1,
1,32,3352,1,
1,32,3402,1,
1,32,3452,1,
1,32,3502,1,
1,32,3552,1,
1,32,3602,1,
1,32,3652,1,
1,32,3702,1,
1,32,3752,1,
1,32,3802,1,
1,32,3852,1,
1,32,3902,1,
1,32,3952,1,
1,32,4002,1,
1,32,4052,1,
1,32,4102,1,
1,32,4152,1,
1,32,4202,1,
1,32,4252,1,
1,32,4302,1,
1,32,4352,1,
1,32,4402,1,
1,32,4452,1,
1,32,4502,1,
1,32,4552,1,
1,32,4602,1,
1,32,4652,1,
1,32,4702,1,
1,32,4752,1,
1,32,4802,1,
1,32,4852,1,
1,32,4902,1,
1,32,4952,1,
1,37,2,1,
1,37,52,1,
1,37,102,1,
1,37,152,1,
1,37,202,1,
1,37,252,1,
1,37,302,1,
1,37,352,1,
1,37,402,1,
1,37,452,1,
1,37,502,1,
1,37,552,1,
1,37,602,1,
1,37,652,1,
1,37,702,1,
1,37,752,1,
1,37,802,1,
1,37,852,1,
1,37,902,1,
1,37,952,1,
1,37,1002,1,
1,37,1052,1,
1,37,1102,1,
1,37,1152,1,
1,37,1202,1,
1,37,1252,1,
1,37,1302,1,
1,37,1352,1,
1,37,1402,1,
1,37,1452,1,
1,37,1502,1,
1,37,1552,1,
1,37,1602,1,
1,37,1652,1,
1,37,1702,1,
1,37,1752,1,
1,37,1802,1,
1,37,1852,1,
1,37,1902,1,
1,37,1952,1,
1,37,2002,1,
1,37,2052,1,
1,37,2102,1,
1,37,2152,1,
1,37,2202,1,
1,37,2252,1,
1,37,2302,1,
1,37,2352,1,
1,37,2402,1,
1,37,2452,1,
1,37,2502,1,
1,37,2552,1,
1,37,2602,1,
1,37,2652,1,
1,37,2702,1,
1,37,2752,1,
1,37,2802,1,
1,37,2852,1,
1,37,2902,1,
1,37,2952,1,
1,37,3002,1,
1,37,3052,1,
1,37,3102,1,
1,37,3152,1,
1,37,3202,1,
1,37,3252,1,
1,37,3302,1,
1,37,3352,1,
1,37,3402,1,
1,37,3452,1,
1,37,3502,1,
1,37,3552,1,
1,37,3602,1,
1,37,3652,1,
1,37,3702,1,
1,37,3752,1,
1,37,3802,1,
1,37,3852,1,
1,37,3902,1,
1,37,3952,1,
1,37,4002,1,
1,37,4052,1,
1,37,4102,1,
1,37,4152,1,
1,37,4202,1,
1,37,4252,1,
1,37,4302,1,
1,37,4352,1,
1,37,4402,1,
1,37,4452,1,
1,37,4502,1,
1,37,4552,1,
1,37,4602,1,
1,37,4652,1,
1,37,4702,1,
1,37,4752,1,
1,37,4802,1,
1,37,4852,1,
1,37,4902,1,
1,37,4952,1,
1,42,2,1,
1,42,52,1,
1,42,102,1,
1,42,152,1,
1,42,202,1,
1,42,252,1,
1,42,302,1,
1,42,352,1,
1,42,402,1,
1,42,452,1,
1,42,502,1,
1,42,552,1,
1,42,602,1,
1,42,652,1,
1,42,702,1,
1,42,752,1,
1,42,802,1,
1,42,852,1,
1,42,902,1,
1,42,952,1,
1,42,1002,1,
1,42,1052,1,
1,42,1102,1,
1,42,1152,1,
1,42,1202,1,
1,42,1252,1,
1,42,1302,1,
1,42,1352,1,
1,42,1402,1,
1,42,1452,1,
1,42,1502,1,
1,42,1552,1,
1,42,1602,1,
1,42,1652,1,
1,42,1702,1,
1,42,1752,1,
1,42,1802,1,
1,42,1852,1,
1,42,1902,1,
1,42,1952,1,
1,42,2002,1,
1,42,2052,1,
1,42,2102,1,
1,42,2152,1,
1,42,2202,1,
1,42,2252,1,
1,42,2302,1,
1,42,2352,1,
1,42,2402,1,
1,42,2452,1,
1,42,2502,1,
1,42,2552,1,
1,42,2602,1,
1,42,2652,1,
1,42,2702,1,
1,42,2752,1,
1,42,2802,1,
1,42,2852,1,
1,42,2902,1,
1,42,2952,1,
1,42,3002,1,
1,42,3052,1,
1,42,3102,1,
1,42,3152,1,
1,42,3202,1,
1,42,3252,1,
1,42,3302,1,
1,42,3352,1,
1,42,3402,1,
1,42,3452,1,
1,42,3502,1,
1,42,3552,1,
1,42,3602,1,
1,42,3652,1,
1,42,3702,1,
1,42,3752,1,
1,42,3802,1,
1,42,3852,1,
1,42,3902,1,
1,42,3952,1,
1,42,4002,1,
1,42,4052,1,
1,42,4102,1,
1,42,4152,1,
1,42,4202,1,
1,42,4252,1,
1,42,4302,1,
1,42,4352,1,
1,42,4402,1,
1,42,4452,1,
1,42,4502,1,
1,42,4552,1,
1,42,4602,1,
1,42,4652,1,
1,42,4702,1,
1,42,4752,1,
1,42,4802,1,
1,42,4852,1,
1,42,4902,1,
1,42,4952,1,
1,47,2,1,
1,47,52,1,
1,47,102,1,
1,47,152,1,
1,47,202,1,
1,47,252,1,
1,47,302,1,
1,47,352,1,
1,47,402,1,
1,47,452,1,
1,47,502,1,
1,47,552,1,
1,47,602,1,
1,47,652,1,
1,47,702,1,
1,47,752,1,
1,47,802,1,
1,47,852,1,
1,47,902,1,
1,47,952,1,
1,47,1002,1,
1,47,1052,1,
1,47,1102,1,
1,47,1152,1,
1,47,1202,1,
1,47,1252,1,
1,47,1302,1,
1,47,1352,1,
1,47,1402,1,
1,47,1452,1,
1,47,1502,1,
1,47,1552,1,
1,47,1602,1,
1,47,1652,1,
1,47,1702,1,
1,47,1752,1,
1,47,1802,1,
1,47,1852,1,
1,47,1902,1,
1,47,1952,1,
1,47,2002,1,
1,47,2052,1,
1,47,2102,1,
1,47,2152,1,
1,47,2202,1,
1,47,2252,1,
1,47,2302,1,
1,47,2352,1,
1,47,2402,1,
1,47,2452,1,
1,47,2502,1,
1,47,2552,1,
1,47,2602,1,
1,47,2652,1,
1,47,2702,1,
1,47,2752,1,
1,47,2802,1,
1,47,2852,1,
1,47,2902,1,
1,47,2952,1,
1,47,3002,1,
1,47,3052,1,
1,47,3102,1,
1,47,3152,1,
1,47,3202,1,
1,47,3252,1,
1,47,3302,1,
1,47,3352,1,
1,47,3402,1,
1,47,3452,1,
1,47,3502,1,
1,47,3552,1,
1,47,3602,1,
1,47,3652,1,
1,47,3702,1,
1,47,3752,1,
1,47,3802,1,
1,47,3852,1,
1,47,3902,1,
1,47,3952,1,
1,47,4002,1,
1,47,4052,1,
1,47,4102,1,
1,47,4152,1,
1,47,4202,1,
1,47,4252,1,
1,47,4302,1,
1,47,4352,1,
1,47,4402,1,
1,47,4452,1,
1,47,4502,1,
1,47,4552,1,
1,47,4602,1,
1,47,4652,1,
1,47,4702,1,
1,47,4752,1,
1,47,4802,1,
1,47,4852,1,
1,47,4902,1,
1,47,4952,1,
1,52,2,1,
1,52,52,1,
1,52,102,1,
1,52,152,1,
1,52,202,1,
1,52,252,1,
1,52,302,1,
1,52,352,1,
1,52,402,1,
1,52,452,1,
1,52,502,1,
1,52,552,1,
1,52,602,1,
1,52,652,1,
1,52,702,1,
1,52,752,1,
1,52,802,1,
1,52,852,1,
1,52,902,1,
1,52,952,1,
1,52,1002,1,
1,52,1052,1,
1,52,1102,1,
1,52,1152,1,
1,52,1202,1,
1,52,1252,1,
1,52,1302,1,
1,52,1352,1,
1,52,1402,1,
1,52,1452,1,
1,52,1502,1,
1,52,1552,1,
1,52,1602,1,
1,52,1652,1,
1,52,1702,1,
1,52,1752,1,
1,52,1802,1,
1,52,1852,1,
1,52,1902,1,
1,52,1952,1,
1,52,2002,1,
1,52,2052,1,
1,52,2102,1,
1,52,2152,1,
1,52,2202,1,
1,52,2252,1,
1,52,2302,1,
1,52,2352,1,
1,52,2402,1,
1,52,2452,1,
1,52,2502,1,
1,52,2552,1,
1,52,2602,1,
1,52,2652,1,
1,52,2702,1,
1,52,2752,1,
1,52,2802,1,
1,52,2852,1,
1,52,2902,1,
1,52,2952,1,
1,52,3002,1,
1,52,3052,1,
1,52,3102,1,
1,52,3152,1,
1,52,3202,1,
1,52,3252,1,
1,52,3302,1,
1,52,3352,1,
1,52,3402,1,
1,52,3452,1,
1,52,3502,1,
1,52,3552,1,
1,52,3602,1,
1,52,3652,1,
1,52,3702,1,
1,52,3752,1,
1,52,3802,1,
1,52,3852,1,
1,52,3902,1,
1,52,3952,1,
1,52,4002,1,
1,52,4052,1,
1,52,4102,1,
1,52,4152,1,
1,52,4202,1,
1,52,4252,1,
1,52,4302,1,
1,52,4352,1,
1,52,4402,1,
1,52,4452,1,
1,52,4502,1,
1,52,4552,1,
1,52,4602,1,
1,52,4652,1,
1,52,4702,1,
1,52,4752,1,
1,52,4802,1,
1,52,4852,1,
1,52,4902,1,
1,52,4952,1,
1,57,2,1,
1,57,52,1,
1,57,102,1,
1,57,152,1,
1,57,202,1,
1,57,252,1,
1,57,302,1,
1,57,352,1,
1,57,402,1,
1,57,452,1,
1,57,502,1,
1,57,552,1,
1,57,602,1,
1,57,652,1,
1,57,702,1,
1,57,752,1,
1,57,802,1,
1,57,852,1,
1,57,902,1,
1,57,952,1,
1,57,1002,1,
1,57,1052,1,
1,57,1102,1,
1,57,1152,1,
1,57,1202,1,
1,57,1252,1,
1,57,1302,1,
1,57,1352,1,
1,57,1402,1,
1,57,1452,1,
1,57,1502,1,
1,57,1552,1,
1,57,1602,1,
1,57,1652,1,
1,57,1702,1,
1,57,1752,1,
1,57,1802,1,
1,57,1852,1,
1,57,1902,1,
1,57,1952,1,
1,57,2002,1,
1,57,2052,1,
1,57,2102,1,
1,57,2152,1,
1,57,2202,1,
1,57,2252,1,
1,57,2302,1,
1,57,2352,1,
1,57,2402,1,
1,57,2452,1,
1,57,2502,1,
1,57,2552,1,
1,57,2602,1,
1,57,2652,1,
1,57,2702,1,
1,57,2752,1,
1,57,2802,1,
1,57,2852,1,
1,57,2902,1,
1,57,2952,1,
1,57,3002,1,
1,57,3052,1,
1,57,3102,1,
1,57,3152,1,
1,57,3202,1,
1,57,3252,1,
1,57,3302,1,
1,57,3352,1,
1,57,3402,1,
1,57,3452,1,
1,57,3502,1,
1,57,3552,1,
1,57,3602,1,
1,57,3652,1,
1,57,3702,1,
1,57,3752,1,
1,57,3802,1,
1,57,3852,1,
1,57,3902,1,
1,57,3952,1,
1,57,4002,1,
1,57,4052,1,
1,57,4102,1,
1,57,4152,1,
1,57,4202,1,
1,57,4252,1,
1,57,4302,1,
1,57,4352,1,
1,57,4402,1,
1,57,4452,1,
1,57,4502,1,
1,57,4552,1,
1,57,4602,1,
1,57,4652,1,
1,57,4702,1,
1,57,4752,1,
1,57,4802,1,
1,57,4852,1,
1,57,4902,1,
1,57,4952,1,
1,62,2,1,
1,62,52,1,
1,62,102,1,
1,62,152,1,
1,62,202,1,
1,62,252,1,
1,62,302,1,
1,62,352,1,
1,62,402,1,
1,62,452,1,
1,62,502,1,
1,62,552,1,
1,62,602,1,
1,62,652,1,
1,62,702,1,
1,62,752,1,
1,62,802,1,
1,62,852,1,
1,62,902,1,
1,62,952,1,
1,62,1002,1,
1,62,1052,1,
1,62,1102,1,
1,62,1152,1,
1,62,1202,1,
1,62,1252,1,
1,62,1302,1,
1,62,1352,1,
1,62,1402,1,
1,62,1452,1,
1,62,1502,1,
1,62,1552,1,
1,62,1602,1,
1,62,1652,1,
1,62,1702,1,
1,62,1752,1,
1,62,1802,1,
1,62,1852,1,
1,62,1902,1,
1,62,1952,1,
1,62,2002,1,
1,62,2052,1,
1,62,2102,1,
1,62,2152,1,
1,62,2202,1,
1,62,2252,1,
1,62,2302,1,
1,62,2352,1,
1,62,2402,1,
1,62,2452,1,
1,62,2502,1,
1,62,2552,1,
1,62,2602,1,
1,62,2652,1,
1,62,2702,1,
1,62,2752,1,
1,62,2802,1,
1,62,2852,1,
1,62,2902,1,
1,62,2952,1,
1,62,3002,1,
1,62,3052,1,
1,62,3102,1,
1,62,3152,1,
1,62,3202,1,
1,62,3252,1,
1,62,3302,1,
1,62,3352,1,
1,62,3402,1,
1,62,3452,1,
1,62,3502,1,
1,62,3552,1,
1,62,3602,1,
1,62,3652,1,
1,62,3702,1,
1,62,3752,1,
1,62,3802,1,
1,62,3852,1,
1,62,3902,1,
1,62,3952,1,
1,62,4002,1,
1,62,4052,1,
1,62,4102,1,
1,62,4152,1,
1,62,4202,1,
1,62,4252,1,
1,62,4302,1,
1,62,4352,1,
1,62,4402,1,
1,62,4452,1,
1,62,4502,1,
1,62,4552,1,
1,62,4602,1,
1,62,4652,1,
1,62,4702,1,
1,62,4752,1,
1,62,4802,1,
1,62,4852,1,
1,62,4902,1,
1,62,4952,1,
1,67,2,1,
1,67,52,1,
1,67,102,1,
1,67,152,1,
1,67,202,1,
1,67,252,1,
1,67,302,1,
1,67,352,1,
1,67,402,1,
1,67,452,1,
1,67,502,1,
1,67,552,1,
1,67,602,1,
1,67,652,1,
1,67,702,1,
1,67,752,1,
1,67,802,1,
1,67,852,1,
1,67,902,1,
1,67,952,1,
1,67,1002,1,
1,67,1052,1,
1,67,1102,1,
1,67,1152,1,
1,67,1202,1,
1,67,1252,1,
1,67,1302,1,
1,67,1352,1,
1,67,1402,1,
1,67,1452,1,
1,67,1502,1,
1,67,1552,1,
1,67,1602,1,
1,67,1652,1,
1,67,1702,1,
1,67,1752,1,
1,67,1802,1,
1,67,1852,1,
1,67,1902,1,
1,67,1952,1,
1,67,2002,1,
1,67,2052,1,
1,67,2102,1,
1,67,2152,1,
1,67,2202,1,
1,67,2252,1,
1,67,2302,1,
1,67,2352,1,
1,67,2402,1,
1,67,2452,1,
1,67,2502,1,
1,67,2552,1,
1,67,2602,1,
1,67,2652,1,
1,67,2702,1,
1,67,2752,1,
1,67,2802,1,
1,67,2852,1,
1,67,2902,1,
1,67,2952,1,
1,67,3002,1,
1,67,3052,1,
1,67,3102,1,
1,67,3152,1,
1,67,3202,1,
1,67,3252,1,
1,67,3302,1,
1,67,3352,1,
1,67,3402,1,
1,67,3452,1,
1,67,3502,1,
1,67,3552,1,
1,67,3602,1,
1,67,3652,1,
1,67,3702,1,
1,67,3752,1,
1,67,3802,1,
1,67,3852,1,
1,67,3902,1,
1,67,3952,1,
1,67,4002,1,
1,67,4052,1,
1,67,4102,1,
1,67,4152,1,
1,67,4202,1,
1,67,4252,1,
1,67,4302,1,
1,67,4352,1,
1,67,4402,1,
1,67,4452,1,
1,67,4502,1,
1,67,4552,1,
1,67,4602,1,
1,67,4652,1,
1,67,4702,1,
1,67,4752,1,
1,67,4802,1,
1,67,4852,1,
1,67,4902,1,
1,67,4952,1,
1,72,2,1,
1,72,52,1,
1,72,102,1,
1,72,152,1,
1,72,202,1,
1,72,252,1,
1,72,302,1,
1,72,352,1,
1,72,402,1,
